what,kind,bundleId,bundleVersion,description,time
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1356333051554
activated,view,org.eclipse.ui.navigator.resources,3.4.300.v20110928-1505,"org.eclipse.ui.navigator.ProjectExplorer",1356333056079
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.copy",1356333066345
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1356333069918
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1356333152022
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1356333152241
opened,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1356333155220
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1356333155345
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1356333166860
closed,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1356333166860
activated,view,org.eclipse.ui.navigator.resources,3.4.300.v20110928-1505,"org.eclipse.ui.navigator.ProjectExplorer",1356333178296
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.copy",1356333187049
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1356333191387
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1356333220343
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1356333220577
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.copy",1356333251784
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1356333255309
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1356333258633
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1356333258649
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1356333265327
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1356333267995
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1356333268011
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.copy",1356333274470
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1356333278964
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1356333288373
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1356333288373
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1356333291571
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1356333293303
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.delete",1356333293319
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1356333315553
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1356333321099
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1356333323003
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.copy",1356333330508
activated,view,org.eclipse.ui.navigator.resources,3.4.300.v20110928-1505,"org.eclipse.ui.navigator.ProjectExplorer",1356333334393
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1356333338247
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1356333340088
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1356333351979
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.copy",1356333357971
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1356333361512
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1356333366411
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1356333367941
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.delete",1356333367957
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1356333402533
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1356333403828
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.delete",1356333403828
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1356333407042
closed,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1356333408773
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1356333408820
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.delete",1356333408883
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.copy",1356333417730
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1356333422129
closed,editor,org.eclipse.wst.html.ui,1.0.602.v201202091936,"org.eclipse.wst.html.core.htmlsource.source",1356333428480
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1356333428527
executed,command,org.eclipse.ltk.ui.refactoring,3.6.0.v20110928-1453,"org.eclipse.ltk.ui.refactoring.commands.deleteResources",1356333428527
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.delete",1356333428527
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1356333431070
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1356333457452
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1356333463600
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1356333470386
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1356333476533
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1356333481308
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1356333481308
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1356333488252
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1356333489952
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1356333489952
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1356333499313
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1356333502277
executed,command,org.eclipse.ltk.ui.refactoring,3.6.0.v20110928-1453,"org.eclipse.ltk.ui.refactoring.commands.deleteResources",1356333502293
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.delete",1356333502293
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1356333507816
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1356333513906
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1356333535469
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1356333544191
opened,editor,org.eclipse.wst.html.ui,1.0.602.v201202091936,"org.eclipse.wst.html.core.htmlsource.source",1356333544472
activated,editor,org.eclipse.wst.html.ui,1.0.602.v201202091936,"org.eclipse.wst.html.core.htmlsource.source",1356333544534
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110928-1504,"org.eclipse.ui.edit.text.goto.lineEnd",1356333557001
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110928-1504,"org.eclipse.ui.edit.text.goto.lineEnd",1356333582418
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110928-1504,"org.eclipse.ui.edit.text.goto.lineEnd",1356333597117
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.copy",1356333688487
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1356333692061
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.delete",1356333800751
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.delete",1356333805760
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.delete",1356333806166
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110928-1504,"org.eclipse.ui.edit.text.goto.lineEnd",1356333806883
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.delete",1356333807133
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1356333810300
activated,view,org.eclipse.ui.navigator.resources,3.4.300.v20110928-1505,"org.eclipse.ui.navigator.ProjectExplorer",1356333811782
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1356333820332
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1356333838946
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1356333844345
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1356333861213
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1356333880748
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1356333882199
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.delete",1356333882199
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1356333896039
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1356333898192
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.delete",1356333898192
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1356333904011
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1356333905649
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1356333912968
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1356333938307
activated,editor,org.eclipse.wst.html.ui,1.0.602.v201202091936,"org.eclipse.wst.html.core.htmlsource.source",1356333942942
activated,view,org.eclipse.ui.navigator.resources,3.4.300.v20110928-1505,"org.eclipse.ui.navigator.ProjectExplorer",1356333947903
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1356333955906
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1356333984730
opened,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1356333985120
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1356333985276
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1356334092734
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1356334092905
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.cut",1356334136874
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1356334140541
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.cut",1356334148546
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1356334151931
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.text.contentAssist.proposals",1356334193468
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.copy",1356334203844
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1356334207947
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.text.contentAssist.proposals",1356334272480
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.delete",1356334300722
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.delete",1356334302329
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.delete",1356334302703
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.delete",1356334303078
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110928-1504,"org.eclipse.ui.edit.text.goto.lineEnd",1356334384354
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110928-1504,"org.eclipse.ui.edit.text.goto.lineEnd",1356334384682
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.copy",1356334395713
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1356334398474
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.text.contentAssist.proposals",1356334463275
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110928-1504,"org.eclipse.ui.edit.text.goto.lineEnd",1356334467551
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.text.contentAssist.proposals",1356334471405
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110928-1504,"org.eclipse.ui.edit.text.goto.lineEnd",1356334475992
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.text.contentAssist.proposals",1356334479878
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.text.contentAssist.proposals",1356334493358
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.copy",1356334499083
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1356334512565
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.copy",1356334517589
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1356334521880
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110928-1504,"org.eclipse.ui.edit.text.goto.lineEnd",1356334534144
