what,kind,bundleId,bundleVersion,description,time
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.delete",1379428453645
activated,view,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.PackageExplorer",1379428486795
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1379428491225
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1379428495032
executed,command,org.eclipse.wst.server.ui,1.3.0.v20120210_1439,"org.eclipse.wst.server.launchShortcut.run",1379428495047
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1379428497841
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1379428499708
activated,view,org.eclipse.ui.console,3.5.100.v20111007_r372,"org.eclipse.ui.console.ConsoleView",1379428499720
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1379428502419
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1379428654353
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1379428655788
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1379428667459
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1379428667490
activated,editor,org.eclipse.jst.jsp.ui,1.1.602.v201112071516,"org.eclipse.jst.jsp.core.jspsource.source",1379428669097
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.text.contentAssist.proposals",1379428672154
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.saveAll",1379428675805
activated,view,org.eclipse.ui.console,3.5.100.v20111007_r372,"org.eclipse.ui.console.ConsoleView",1379428677755
activated,view,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.PackageExplorer",1379428700859
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1379428704182
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1379428707146
executed,command,org.eclipse.wst.server.ui,1.3.0.v20120210_1439,"org.eclipse.wst.server.launchShortcut.run",1379428707162
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1379428709628
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1379428709669
activated,view,org.eclipse.ui.console,3.5.100.v20111007_r372,"org.eclipse.ui.console.ConsoleView",1379428709677
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1379428715337
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1379428738760
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1379428750216
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1379429218763
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1379429224971
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1379429233364
activated,editor,org.eclipse.jst.jsp.ui,1.1.602.v201112071516,"org.eclipse.jst.jsp.core.jspsource.source",1379429233395
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1379429241788
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1379429243660
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110928-1504,"org.eclipse.ui.edit.text.copyLineDown",1379429251351
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110928-1504,"org.eclipse.ui.edit.text.copyLineDown",1379429251663
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.saveAll",1379429266920
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.saveAll",1379429275126
activated,view,org.eclipse.ui.console,3.5.100.v20111007_r372,"org.eclipse.ui.console.ConsoleView",1379429276452
activated,view,org.eclipse.wst.server.ui,1.3.0.v20120210_1439,"org.eclipse.wst.server.ui.ServersView",1379429281179
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1379429282739
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1379429283535
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1379429283551
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1379429283629
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.delete",1379429283629
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1379429286281
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1379429287232
activated,view,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.PackageExplorer",1379429289182
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1379429293098
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1379429295765
executed,command,org.eclipse.wst.server.ui,1.3.0.v20120210_1439,"org.eclipse.wst.server.launchShortcut.run",1379429295781
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1379429298559
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1379429298946
activated,view,org.eclipse.ui.console,3.5.100.v20111007_r372,"org.eclipse.ui.console.ConsoleView",1379429298957
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1379429300587
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1379429318198
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1379429361546
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1379429367886
activated,editor,org.eclipse.jst.jsf.facesconfig.ui,1.2.2.v201103292152,"org.eclipse.jst.jsf.facesconfig.ui.FacesConfigEditor",1379429382614
activated,view,org.eclipse.wst.server.ui,1.3.0.v20120210_1439,"org.eclipse.wst.server.ui.ServersView",1379429384923
activated,editor,org.eclipse.jst.jsf.facesconfig.ui,1.2.2.v201103292152,"org.eclipse.jst.jsf.facesconfig.ui.FacesConfigEditor",1379429385281
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.saveAll",1379429416887
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110928-1504,"org.eclipse.ui.edit.text.goto.lineEnd",1379429417870
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.text.contentAssist.proposals",1379429426185
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.saveAll",1379429428447
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.saveAll",1379429433751
