what,kind,bundleId,bundleVersion,description,time
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.saveAll",1379781522856
activated,editor,org.eclipse.jst.jsp.ui,1.1.602.v201112071516,"org.eclipse.jst.jsp.core.jspsource.source",1379781561735
activated,editor,org.eclipse.jst.jsp.ui,1.1.602.v201112071516,"org.eclipse.jst.jsp.core.jspsource.source",1379781570067
activated,view,org.eclipse.wst.server.ui,1.3.0.v20120210_1439,"org.eclipse.wst.server.ui.ServersView",1379781578724
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1379781580207
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1379781581167
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1379781581187
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1379781581269
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.delete",1379781581272
activated,editor,org.eclipse.jst.jsp.ui,1.1.602.v201112071516,"org.eclipse.jst.jsp.core.jspsource.source",1379781582859
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110928-1504,"org.eclipse.ui.edit.text.goto.lineStart",1379781585177
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110928-1504,"org.eclipse.ui.edit.text.goto.lineStart",1379781585417
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110928-1504,"org.eclipse.ui.edit.text.goto.lineStart",1379781585640
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1379781912912
activated,editor,org.eclipse.jst.jsp.ui,1.1.602.v201112071516,"org.eclipse.jst.jsp.core.jspsource.source",1379781914776
activated,editor,org.eclipse.jst.jsf.facesconfig.ui,1.2.2.v201103292152,"org.eclipse.jst.jsf.facesconfig.ui.FacesConfigEditor",1379781915725
activated,editor,org.eclipse.jst.jsp.ui,1.1.602.v201112071516,"org.eclipse.jst.jsp.core.jspsource.source",1379781916668
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1379781917850
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.saveAll",1379781949550
activated,view,org.eclipse.wst.server.ui,1.3.0.v20120210_1439,"org.eclipse.wst.server.ui.ServersView",1379781952215
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1379781954124
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1379781955047
activated,view,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.PackageExplorer",1379781956371
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1379781959021
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1379782050251
executed,command,org.eclipse.wst.server.ui,1.3.0.v20120210_1439,"org.eclipse.wst.server.launchShortcut.run",1379782050271
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1379782053100
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1379782057312
activated,view,org.eclipse.ui.console,3.5.100.v20111007_r372,"org.eclipse.ui.console.ConsoleView",1379782057321
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1379782058681
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1379782074542
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1379782106752
